0.0000000000000000277555756156	-0.181859485365	0.	-0.21641058464	-0.0000000000000000277555756156	-0.24989340076	0.0000000000000000138777878078	-0.281557065711	0.0000000000000000277555756156	-0.310679695322	-0.0000000000000000138777878078	-0.336588393923	0.	-0.35867804545	0.	-0.376428315597	0.	-0.389418342309	0.	-0.39733866159	0.	-0.4	0.	-0.39733866159	0.	-0.389418342309	0.	-0.376428315597	0.	-0.35867804545	0.0000000000000000138777878078	-0.336588393923	-0.0000000000000000277555756156	-0.310679695322	-0.0000000000000000138777878078	-0.281557065711	0.0000000000000000277555756156	-0.24989340076	0.	-0.21641058464	-0.0000000000000000277555756156	-0.181859485365
0.181859485365	0	0.21641058464	0	0.24989340076	0	0.281557065711	0	0.310679695322	0	0.336588393923	0	0.35867804545	0	0.376428315597	0	0.389418342309	0	0.39733866159	0	0.4	0	0.39733866159	0	0.389418342309	0	0.376428315597	0	0.35867804545	0	0.336588393923	0	0.310679695322	0	0.281557065711	0	0.24989340076	0	0.21641058464	0	0.181859485365	0
-0.000000000000000000433680868994	-0.000154519970829	0.000000000000000000216840434497	-0.000534141576843	0.000000000000000000216840434497	-0.000909575585083	0.000000000000000000433680868994	-0.0012705176696	0.	-0.00160696550534	-0.000000000000000000216840434497	-0.00190952353707	-0.000000000000000000108420217249	-0.00216969068984	-0.000000000000000000108420217249	-0.00238012171748	0.	-0.00253485371524	0.	-0.0026294904358	0.	-0.00266133840988	0.	-0.0026294904358	0.	-0.00253485371524	0.000000000000000000108420217249	-0.00238012171748	0.000000000000000000108420217249	-0.00216969068984	0.000000000000000000216840434497	-0.00190952353707	0.	-0.00160696550534	-0.000000000000000000433680868994	-0.0012705176696	-0.000000000000000000216840434497	-0.000909575585083	-0.000000000000000000216840434497	-0.000534141576843	0.000000000000000000433680868994	-0.000154519970829
0.000154519970829	0	0.000534141576843	0	0.000909575585083	0	0.0012705176696	0	0.00160696550534	0	0.00190952353707	0	0.00216969068984	0	0.00238012171748	0	0.00253485371524	0	0.0026294904358	0	0.00266133840988	0	0.0026294904358	0	0.00253485371524	0	0.00238012171748	0	0.00216969068984	0	0.00190952353707	0	0.00160696550534	0	0.0012705176696	0	0.000909575585083	0	0.000534141576843	0	0.000154519970829	0
0.	0.00000305336118546	-0.00000000000000000000338813178902	-0.00000209379888702	-0.00000000000000000000338813178902	-0.00000724596186316	-0.00000000000000000000169406589451	-0.0000122471243872	0.	-0.0000169449020004	0.00000000000000000000169406589451	-0.0000211954394875	0.	-0.000024868062558	0.000000000000000000000847032947254	-0.0000278495149437	0.000000000000000000000847032947254	-0.0000300476386034	-0.000000000000000000000423516473627	-0.0000313943732363	0.	-0.0000318479740804	0.000000000000000000000423516473627	-0.0000313943732363	-0.000000000000000000000847032947254	-0.0000300476386034	-0.000000000000000000000847032947254	-0.0000278495149437	0.	-0.000024868062558	-0.00000000000000000000169406589451	-0.0000211954394875	0.	-0.0000169449020004	0.00000000000000000000169406589451	-0.0000122471243872	0.00000000000000000000338813178902	-0.00000724596186316	0.00000000000000000000338813178902	-0.00000209379888702	0.	0.00000305336118546
-0.00000305336118546	0.	0.00000209379888702	0	0.00000724596186316	0	0.0000122471243872	0	0.0000169449020004	0	0.0000211954394875	0	0.000024868062558	0	0.0000278495149437	0	0.0000300476386034	0	0.0000313943732363	0	0.0000318479740804	0	0.0000313943732363	0	0.0000300476386034	0	0.0000278495149437	0	0.000024868062558	0	0.0000211954394875	0	0.0000169449020004	0	0.0000122471243872	0	0.00000724596186316	0	0.00000209379888702	0	-0.00000305336118546	0.
0.	0.0000000798101539281	-0.0000000000000000000000264697796017	0.00000000250145183277	0.0000000000000000000000529395592034	-0.0000000755002260319	0.0000000000000000000000264697796017	-0.000000151692455478	0.0000000000000000000000264697796017	-0.000000223620063018	-0.0000000000000000000000264697796017	-0.000000288957208247	0.	-0.00000034558534245	-0.0000000000000000000000529395592034	-0.000000391664363012	-0.0000000000000000000000132348898008	-0.000000425694513381	0.	-0.000000446566894423	0.	-0.000000453600844062	0.	-0.000000446566894423	0.0000000000000000000000132348898008	-0.000000425694513381	0.0000000000000000000000529395592034	-0.000000391664363012	0.	-0.00000034558534245	0.0000000000000000000000264697796017	-0.000000288957208247	-0.0000000000000000000000264697796017	-0.000000223620063018	-0.0000000000000000000000264697796017	-0.000000151692455478	-0.0000000000000000000000529395592034	-0.0000000755002260319	0.0000000000000000000000264697796017	0.00000000250145183277	0.	0.0000000798101539281
-0.0000000798101539281	0.	-0.00000000250145183277	-0.0000000000000000000000264697796017	0.0000000755002260319	0	0.000000151692455478	0	0.000000223620063018	0	0.000000288957208247	0	0.00000034558534245	0	0.000000391664363012	0	0.000000425694513381	0	0.000000446566894423	0	0.000000453600844062	0	0.000000446566894423	0	0.000000425694513381	0	0.000000391664363012	0	0.00000034558534245	0	0.000000288957208247	0	0.000000223620063018	0	0.000000151692455478	0	0.0000000755002260319	0	-0.00000000250145183277	0.0000000000000000000000264697796017	-0.0000000798101539281	0.
-0.000000000000000000000000413590306277	0.00000000157963055939	0.0000000000000000000000198523347013	0.000000000346487884668	0.	-0.000000000904724209226	0.000000000000000000000000827180612553	-0.00000000213231095325	-0.000000000000000000000000413590306277	-0.00000000329523115514	0.000000000000000000000000413590306277	-0.00000000435450551328	0.	-0.00000000527455682054	0.000000000000000000000000413590306277	-0.00000000602443509618	0.	-0.00000000657888466367	0.	-0.00000000691921570159	0.	-0.00000000703394963887	0.	-0.00000000691921570159	0.	-0.00000000657888466367	-0.000000000000000000000000413590306277	-0.00000000602443509618	0.	-0.00000000527455682054	-0.000000000000000000000000413590306277	-0.00000000435450551328	0.000000000000000000000000413590306277	-0.00000000329523115514	-0.000000000000000000000000827180612553	-0.00000000213231095325	0.	-0.000000000904724209226	-0.0000000000000000000000198523347013	0.000000000346487884668	0.000000000000000000000000413590306277	0.00000000157963055939
-0.00000000157963055939	-0.000000000000000000000000413590306277	-0.000000000346487884668	0.0000000000000000000000198523347013	0.000000000904724209226	0	0.00000000213231095325	0	0.00000000329523115514	0	0.00000000435450551328	0	0.00000000527455682054	0	0.00000000602443509618	0	0.00000000657888466367	0	0.00000000691921570159	0	0.00000000703394963887	0	0.00000000691921570159	0	0.00000000657888466367	0	0.00000000602443509618	0	0.00000000527455682054	0	0.00000000435450551328	0	0.00000000329523115514	0	0.00000000213231095325	0	0.000000000904724209226	0	-0.000000000346487884668	-0.0000000000000000000000198523347013	-0.00000000157963055939	0.000000000000000000000000413590306277
